DATE,AAA,A,AA,BBB,BB,B,CCC
2010-04-28,3.38,4.36,3.56,4.97,6.75,7.88,11.23
2010-04-29,3.33,4.3,3.5,4.93,6.74,7.87,11.17
2010-04-30,3.28,4.27,3.45,4.92,6.84,7.93,11.13
2010-05-03,3.33,4.33,3.51,4.97,6.86,7.94,11.14
2010-05-04,3.26,4.28,3.47,4.91,6.88,7.97,11.2
2010-05-05,3.2,4.25,3.45,4.9,7.0,8.14,11.41
2010-05-06,3.08,4.23,3.45,4.85,7.15,8.34,11.76
2010-05-07,3.15,4.36,3.56,5.0,7.33,8.64,12.07
2010-05-10,3.21,4.36,3.55,5.02,7.24,8.48,11.87
2010-05-11,3.21,4.38,3.56,5.04,7.3,8.54,12.02
2010-05-12,3.23,4.39,3.57,5.04,7.22,8.39,11.84
2010-05-13,3.2,4.37,3.55,5.02,7.17,8.34,11.75
2010-05-14,3.1,4.29,3.48,4.93,7.2,8.43,11.9
2010-05-17,3.11,4.31,3.5,4.96,7.25,8.46,12.03
2010-05-18,3.05,4.25,3.44,4.9,7.23,8.49,12.1
2010-05-19,3.08,4.3,3.49,4.96,7.32,8.63,12.3
2010-05-20,3.08,4.31,3.5,4.99,7.5,8.86,12.77
2010-05-21,3.05,4.29,3.47,4.99,7.56,8.94,12.87
2010-05-24,3.07,4.31,3.5,5.03,7.53,8.88,12.87
2010-05-25,3.05,4.35,3.54,5.06,7.71,9.12,13.26
2010-05-26,3.15,4.39,3.58,5.12,7.67,9.01,13.04
2010-05-27,3.24,4.47,3.65,5.19,7.59,8.89,12.92
2010-05-28,3.2,4.4,3.59,5.13,7.54,8.84,12.85
2010-05-31,3.21,4.42,3.61,5.16,7.67,9.05,12.9
2010-06-01,3.18,4.43,3.66,5.18,7.7,9.11,12.98
2010-06-02,3.22,4.47,3.71,5.24,7.74,9.14,13.01
2010-06-03,3.27,4.49,3.72,5.24,7.68,9.04,12.95
2010-06-04,3.07,4.35,3.59,5.11,7.7,9.11,13.0
2010-06-07,3.08,4.35,3.59,5.12,7.73,9.12,13.07
2010-06-08,3.09,4.36,3.61,5.15,7.78,9.21,13.21
2010-06-09,3.11,4.38,3.65,5.16,7.78,9.2,13.28
2010-06-10,3.26,4.5,3.76,5.28,7.82,9.22,13.34
2010-06-11,3.14,4.41,3.67,5.19,7.81,9.21,13.34
2010-06-14,3.18,4.43,3.69,5.21,7.76,9.12,13.18
2010-06-15,3.21,4.45,3.73,5.23,7.69,9.02,13.07
2010-06-16,3.19,4.42,3.69,5.2,7.62,8.93,12.93
2010-06-17,3.1,4.33,3.61,5.12,7.53,8.8,12.71
2010-06-18,3.14,4.35,3.63,5.13,7.48,8.75,12.6
2010-06-21,3.14,4.34,3.61,5.11,7.37,8.62,12.42
2010-06-22,3.08,4.28,3.55,5.06,7.35,8.65,12.47
2010-06-23,3.04,4.24,3.51,5.02,7.36,8.67,12.53
2010-06-24,3.04,4.26,3.53,5.04,7.39,8.72,12.68
2010-06-25,3.0,4.24,3.52,5.03,7.38,8.72,12.71
2010-06-28,2.94,4.17,3.45,4.97,7.35,8.67,12.67
2010-06-29,2.9,4.14,3.41,4.94,7.37,8.76,12.86
2010-06-30,2.91,4.16,3.36,4.98,7.46,8.85,12.87
2010-07-01,2.93,4.15,3.35,4.97,7.47,8.88,12.97
2010-07-02,2.96,4.18,3.38,5.01,7.47,8.85,12.99
2010-07-05,2.96,4.17,3.38,5.01,7.47,8.85,12.99
2010-07-06,2.92,4.11,3.32,4.96,7.44,8.8,12.93
2010-07-07,2.94,4.14,3.34,4.99,7.42,8.78,12.94
2010-07-08,2.96,4.15,3.34,5.0,7.37,8.67,12.79
2010-07-09,2.99,4.17,3.35,5.01,7.32,8.6,12.68
2010-07-12,2.96,4.15,3.33,4.99,7.28,8.57,12.64
2010-07-13,3.01,4.17,3.35,5.01,7.2,8.47,12.48
2010-07-14,2.93,4.08,3.27,4.93,7.12,8.39,12.37
2010-07-15,2.88,4.02,3.22,4.87,7.1,8.37,12.35
2010-07-16,2.82,3.97,3.18,4.83,7.07,8.39,12.34
2010-07-19,2.85,3.99,3.19,4.85,7.1,8.39,12.39
2010-07-20,2.82,3.97,3.16,4.82,7.09,8.37,12.4
2010-07-21,2.79,3.92,3.12,4.77,7.02,8.32,12.28
2010-07-22,2.81,3.95,3.14,4.79,6.98,8.28,12.19
2010-07-23,2.85,3.98,3.17,4.81,6.96,8.24,12.15
2010-07-26,2.85,3.96,3.16,4.78,6.92,8.19,12.07
2010-07-27,2.85,3.97,3.18,4.79,6.88,8.11,11.99
2010-07-28,2.79,3.92,3.12,4.73,6.84,8.09,12.02
2010-07-29,2.78,3.9,3.1,4.7,6.83,8.09,12.01
2010-07-30,2.77,3.83,3.04,4.63,6.79,8.09,12.04
2010-07-31,2.68,3.86,3.06,4.67,6.85,8.16,12.11
2010-08-02,2.68,3.89,3.1,4.7,6.85,8.13,12.05
2010-08-03,2.61,3.83,3.04,4.64,6.79,8.08,12.02
2010-08-04,2.65,3.87,3.08,4.66,6.79,8.05,11.99
2010-08-05,2.62,3.84,3.05,4.63,6.78,8.05,11.99
2010-08-06,2.56,3.78,2.99,4.57,6.74,8.03,12.01
2010-08-09,2.57,3.78,3.0,4.56,6.74,8.0,11.99
2010-08-10,2.54,3.77,2.99,4.54,6.74,8.05,12.03
2010-08-11,2.5,3.72,2.95,4.5,6.8,8.18,12.21
2010-08-12,2.52,3.75,2.99,4.54,6.85,8.28,12.35
2010-08-13,2.49,3.72,2.96,4.51,6.85,8.3,12.4
2010-08-16,2.41,3.63,2.87,4.42,6.79,8.25,12.38
2010-08-17,2.44,3.67,2.91,4.46,6.77,8.19,12.36
2010-08-18,2.43,3.66,2.89,4.45,6.74,8.15,12.34
2010-08-19,2.38,3.62,2.85,4.4,6.71,8.15,12.36
2010-08-20,2.41,3.65,2.88,4.44,6.74,8.18,12.42
2010-08-23,2.4,3.64,2.86,4.42,6.72,8.17,12.45
2010-08-24,2.33,3.57,2.8,4.36,6.73,8.2,12.53
2010-08-25,2.37,3.62,2.85,4.42,6.77,8.23,12.61
2010-08-26,2.34,3.59,2.82,4.4,6.74,8.21,12.61
2010-08-27,2.43,3.71,2.92,4.51,6.75,8.2,12.61
2010-08-30,2.38,3.62,2.85,4.43,6.73,8.18,12.62
2010-08-31,2.4,3.62,2.86,4.43,6.79,8.4,12.78
2010-09-01,2.49,3.69,2.92,4.5,6.76,8.33,12.72
2010-09-02,2.5,3.71,2.93,4.51,6.72,8.26,12.68
2010-09-03,2.55,3.75,2.97,4.55,6.71,8.22,12.61
2010-09-06,2.55,3.74,2.96,4.54,6.71,8.22,12.61
2010-09-07,2.47,3.66,2.89,4.46,6.68,8.2,12.6
2010-09-08,2.51,3.7,2.92,4.5,6.65,8.14,12.55
2010-09-09,2.56,3.78,3.01,4.58,6.64,8.12,12.47
2010-09-10,2.58,3.79,3.02,4.58,6.58,8.03,12.39
2010-09-13,2.52,3.72,2.94,4.51,6.52,7.96,12.26
2010-09-14,2.46,3.65,2.88,4.44,6.44,7.9,12.21
2010-09-15,2.48,3.69,2.91,4.47,6.43,7.87,12.15
2010-09-16,2.5,3.7,2.92,4.49,6.41,7.8,12.12
2010-09-17,2.48,3.68,2.91,4.47,6.39,7.8,12.08
2010-09-20,2.45,3.65,2.87,4.44,6.36,7.79,12.04
2010-09-21,2.39,3.56,2.79,4.35,6.32,7.76,12.03
2010-09-22,2.37,3.55,2.79,4.33,6.32,7.78,12.06
2010-09-23,2.37,3.55,2.8,4.34,6.33,7.8,12.14
2010-09-24,2.38,3.59,2.83,4.37,6.33,7.79,12.1
2010-09-27,2.31,3.52,2.76,4.3,6.3,7.77,12.07
2010-09-28,2.28,3.48,2.73,4.26,6.26,7.7,12.02
2010-09-29,2.31,3.51,2.76,4.29,6.24,7.67,11.92
2010-09-30,2.37,3.52,2.75,4.33,6.26,7.81,11.88
2010-10-01,2.35,3.52,2.75,4.33,6.24,7.74,11.84
2010-10-04,2.33,3.48,2.72,4.3,6.22,7.7,11.82
2010-10-05,2.29,3.47,2.7,4.28,6.17,7.64,11.63
2010-10-06,2.23,3.41,2.65,4.22,6.12,7.56,11.53
2010-10-07,2.22,3.39,2.63,4.21,6.09,7.51,11.47
2010-10-08,2.21,3.38,2.61,4.19,6.07,7.49,11.41
2010-10-11,2.2,3.38,2.61,4.19,6.07,7.48,11.41
2010-10-12,2.24,3.41,2.63,4.21,6.06,7.47,11.41
2010-10-13,2.24,3.41,2.63,4.2,6.02,7.39,11.27
2010-10-14,2.28,3.48,2.7,4.24,6.03,7.41,11.24
2010-10-15,2.31,3.52,2.73,4.29,6.03,7.46,11.21
2010-10-18,2.25,3.46,2.68,4.23,6.02,7.45,11.22
2010-10-19,2.24,3.44,2.66,4.21,6.02,7.44,11.27
2010-10-20,2.23,3.44,2.66,4.21,6.03,7.46,11.31
2010-10-21,2.26,3.47,2.69,4.24,6.01,7.44,11.27
2010-10-22,2.27,3.48,2.69,4.24,6.0,7.39,11.23
2010-10-25,2.27,3.46,2.68,4.22,5.96,7.35,11.14
2010-10-26,2.34,3.52,2.74,4.28,5.94,7.32,11.05
2010-10-27,2.38,3.56,2.77,4.32,5.94,7.31,11.03
2010-10-28,2.33,3.51,2.71,4.27,5.92,7.27,10.95
2010-10-29,2.28,3.46,2.66,4.22,5.91,7.29,10.94
2010-10-31,2.28,3.48,2.68,4.26,6.05,7.44,11.06
2010-11-01,2.28,3.49,2.68,4.27,6.05,7.46,11.1
2010-11-02,2.26,3.46,2.66,4.23,6.04,7.41,11.02
2010-11-03,2.26,3.47,2.67,4.24,6.03,7.38,10.96
2010-11-04,2.18,3.38,2.58,4.13,5.94,7.24,10.73
2010-11-05,2.23,3.42,2.63,4.17,5.92,7.2,10.56
2010-11-08,2.27,3.44,2.64,4.19,5.92,7.18,10.57
2010-11-09,2.37,3.52,2.72,4.27,5.93,7.15,10.54
2010-11-10,2.33,3.5,2.7,4.26,5.96,7.22,10.72
2010-11-11,2.33,3.5,2.7,4.26,5.96,7.22,10.72
2010-11-12,2.47,3.6,2.81,4.36,6.06,7.32,10.86
2010-11-15,2.58,3.71,2.91,4.47,6.11,7.36,10.87
2010-11-16,2.53,3.67,2.89,4.43,6.25,7.58,11.14
2010-11-17,2.52,3.68,2.89,4.45,6.27,7.53,11.18
2010-11-18,2.54,3.69,2.91,4.46,6.24,7.47,11.04
2010-11-19,2.54,3.69,2.91,4.45,6.25,7.48,11.08
2010-11-22,2.46,3.63,2.85,4.4,6.26,7.52,11.1
2010-11-23,2.4,3.61,2.84,4.38,6.33,7.61,11.27
2010-11-24,2.57,3.74,2.95,4.49,6.38,7.62,11.23
2010-11-25,2.57,3.74,2.95,4.49,6.38,7.62,11.23
2010-11-26,2.53,3.7,2.92,4.45,6.37,7.59,11.23
2010-11-29,2.52,3.69,2.92,4.44,6.41,7.64,11.3
2010-11-30,2.46,3.7,2.96,4.46,6.54,7.91,11.62
2010-12-01,2.59,3.83,3.08,4.59,6.53,7.85,11.49
2010-12-02,2.62,3.85,3.1,4.61,6.49,7.8,11.36
2010-12-03,2.58,3.83,3.07,4.59,6.47,7.76,11.32
2010-12-06,2.5,3.75,2.99,4.51,6.43,7.71,11.28
2010-12-07,2.67,3.92,3.15,4.67,6.41,7.65,11.09
2010-12-08,2.76,3.98,3.21,4.72,6.43,7.69,11.11
2010-12-09,2.76,3.97,3.2,4.72,6.44,7.68,11.1
2010-12-10,2.77,4.0,3.24,4.75,6.44,7.66,11.1
2010-12-13,2.75,3.96,3.2,4.71,6.44,7.65,11.07
2010-12-14,2.84,4.08,3.31,4.82,6.43,7.62,10.96
2010-12-15,2.88,4.12,3.35,4.86,6.45,7.66,10.97
2010-12-16,2.86,4.09,3.32,4.83,6.46,7.67,10.96
2010-12-17,2.75,3.97,3.21,4.71,6.44,7.67,10.94
2010-12-20,2.8,3.98,3.21,4.73,6.43,7.63,10.95
2010-12-21,2.79,3.97,3.21,4.72,6.42,7.62,10.85
2010-12-22,2.82,3.99,3.23,4.74,6.41,7.59,10.81
2010-12-23,2.87,4.03,3.27,4.77,6.4,7.56,10.79
2010-12-24,2.87,4.03,3.27,4.77,6.4,7.56,10.79
2010-12-27,2.81,4.0,3.25,4.74,6.39,7.55,10.79
2010-12-28,2.92,4.08,3.33,4.83,6.39,7.53,10.77
2010-12-29,2.8,3.96,3.2,4.71,6.35,7.51,10.73
2010-12-30,2.82,3.98,3.23,4.73,6.34,7.45,10.65
2010-12-31,2.9,3.93,3.18,4.72,6.37,7.68,10.66
2011-01-03,2.91,3.94,3.19,4.73,6.32,7.59,10.52
2011-01-04,2.92,3.94,3.19,4.73,6.29,7.54,10.45
2011-01-05,3.06,4.05,3.3,4.82,6.27,7.5,10.45
2011-01-06,2.99,3.99,3.24,4.76,6.24,7.46,10.37
2011-01-07,2.88,3.91,3.17,4.68,6.23,7.46,10.36
2011-01-10,2.86,3.89,3.15,4.67,6.23,7.49,10.39
2011-01-11,2.87,3.91,3.18,4.68,6.2,7.45,10.37
2011-01-12,2.89,3.92,3.19,4.69,6.19,7.38,10.32
2011-01-13,2.84,3.87,3.15,4.64,6.15,7.35,10.25
2011-01-14,2.85,3.89,3.16,4.65,6.13,7.3,10.16
2011-01-17,2.84,3.88,3.16,4.64,6.12,7.3,10.16
2011-01-18,2.87,3.9,3.17,4.66,6.13,7.29,10.15
2011-01-19,2.85,3.87,3.15,4.63,6.12,7.29,10.16
2011-01-20,2.93,3.95,3.23,4.72,6.14,7.31,10.18
2011-01-21,2.91,3.92,3.21,4.68,6.13,7.31,10.17
2011-01-24,2.9,3.9,3.19,4.67,6.1,7.28,10.13
2011-01-25,2.84,3.84,3.13,4.6,6.07,7.25,10.05
2011-01-26,2.9,3.9,3.19,4.67,6.07,7.22,10.0
2011-01-27,2.85,3.86,3.14,4.62,6.04,7.19,9.98
2011-01-28,2.81,3.82,3.1,4.59,6.03,7.18,9.96
2011-01-31,2.88,3.88,3.2,4.67,6.08,7.28,10.05
2011-02-01,2.93,3.93,3.25,4.71,6.06,7.24,10.03
2011-02-02,3.01,3.97,3.29,4.74,6.04,7.21,9.96
2011-02-03,3.05,4.01,3.33,4.77,6.04,7.2,9.92
2011-02-04,3.15,4.07,3.39,4.84,6.02,7.15,9.82
2011-02-07,3.15,4.05,3.37,4.82,5.98,7.12,9.84
2011-02-08,3.23,4.11,3.44,4.87,5.97,7.09,9.79
2011-02-09,3.15,4.05,3.38,4.81,5.97,7.09,9.81
2011-02-10,3.21,4.1,3.43,4.86,5.98,7.1,9.84
2011-02-11,3.16,4.06,3.4,4.82,5.98,7.09,9.84
2011-02-14,3.1,4.03,3.38,4.79,5.96,7.05,9.8
2011-02-15,3.09,4.02,3.36,4.78,5.92,7.05,9.79
2011-02-16,3.1,4.02,3.37,4.78,5.92,7.03,9.74
2011-02-17,3.05,3.97,3.31,4.73,5.88,6.99,9.69
2011-02-18,3.05,3.97,3.3,4.74,5.87,6.97,9.62
2011-02-21,3.04,3.96,3.3,4.73,5.86,6.96,9.61
2011-02-22,2.94,3.87,3.21,4.64,5.86,6.97,9.68
2011-02-23,2.97,3.9,3.24,4.67,5.9,7.0,9.72
2011-02-24,2.94,3.88,3.22,4.65,5.91,7.04,9.81
2011-02-25,2.93,3.86,3.21,4.63,5.9,7.02,9.75
2011-02-28,2.98,3.87,3.22,4.65,5.99,7.06,9.86
2011-03-01,2.98,3.86,3.21,4.64,5.96,7.03,9.84
2011-03-02,3.01,3.9,3.25,4.67,5.96,7.02,9.86
2011-03-03,3.1,3.99,3.34,4.75,5.97,7.02,9.83
2011-03-04,3.01,3.91,3.25,4.67,5.94,7.03,9.84
2011-03-07,3.02,3.91,3.26,4.67,5.94,7.02,9.87
2011-03-08,3.05,3.94,3.28,4.7,5.92,7.0,9.9
2011-03-09,2.99,3.88,3.23,4.64,5.92,7.01,9.91
2011-03-10,2.93,3.83,3.18,4.59,5.95,7.07,10.05
2011-03-11,2.92,3.83,3.17,4.59,5.96,7.1,10.11
2011-03-14,2.88,3.78,3.12,4.54,5.94,7.1,10.1
2011-03-15,2.89,3.8,3.15,4.57,6.04,7.27,10.3
2011-03-16,2.81,3.72,3.09,4.5,6.02,7.24,10.26
2011-03-17,2.84,3.76,3.13,4.53,6.01,7.21,10.21
2011-03-18,2.86,3.77,3.12,4.54,5.97,7.17,10.11
2011-03-21,2.91,3.81,3.16,4.56,5.96,7.12,10.03
2011-03-22,2.92,3.81,3.16,4.56,5.97,7.1,10.02
2011-03-23,2.92,3.83,3.18,4.57,5.96,7.12,10.06
2011-03-24,2.96,3.86,3.22,4.6,5.94,7.11,10.05
2011-03-25,3.0,3.9,3.26,4.64,5.96,7.11,10.04
2011-03-28,3.01,3.9,3.27,4.64,5.95,7.11,10.04
2011-03-29,3.04,3.94,3.3,4.67,5.95,7.12,10.04
2011-03-30,3.01,3.91,3.27,4.65,5.94,7.12,9.98
2011-03-31,2.96,3.94,3.32,4.67,5.97,7.23,10.3
2011-04-01,2.98,3.95,3.33,4.67,5.96,7.19,10.19
2011-04-04,2.94,3.92,3.29,4.64,5.93,7.14,10.15
2011-04-05,3.01,3.96,3.34,4.68,5.93,7.15,10.14
2011-04-06,3.05,3.99,3.36,4.71,5.9,7.11,10.09
2011-04-07,3.02,3.97,3.33,4.7,5.87,7.07,10.06
2011-04-08,3.03,3.98,3.34,4.7,5.87,7.05,10.05
2011-04-11,3.03,3.97,3.33,4.7,5.86,7.05,10.03
2011-04-12,2.96,3.91,3.27,4.64,5.89,7.05,10.1
2011-04-13,2.93,3.88,3.24,4.61,5.85,7.05,10.09
2011-04-14,2.95,3.9,3.27,4.63,5.83,7.03,10.03
2011-04-15,2.88,3.83,3.2,4.56,5.83,7.03,10.06
2011-04-18,2.85,3.79,3.16,4.53,5.82,7.04,10.11
2011-04-19,2.84,3.78,3.15,4.52,5.82,7.04,10.11
2011-04-20,2.88,3.82,3.18,4.55,5.79,6.99,10.05
2011-04-21,2.88,3.82,3.18,4.55,5.79,6.99,10.03
2011-04-25,2.85,3.78,3.14,4.51,5.79,6.98,9.99
2011-04-26,2.81,3.73,3.1,4.47,5.77,6.96,9.97
2011-04-27,2.83,3.77,3.13,4.5,5.77,6.95,9.96
2011-04-28,2.78,3.71,3.07,4.45,5.75,6.94,9.96
2011-04-29,2.74,3.69,3.05,4.43,5.72,6.91,9.9
2011-04-30,2.76,3.72,3.08,4.46,5.81,7.06,9.94
2011-05-02,2.76,3.72,3.08,4.45,5.79,7.01,9.92
2011-05-03,2.74,3.69,3.06,4.43,5.79,7.01,9.94
2011-05-04,2.72,3.68,3.05,4.41,5.76,6.99,9.91
2011-05-05,2.69,3.64,3.02,4.38,5.74,7.0,9.94
2011-05-06,2.67,3.63,3.0,4.37,5.73,6.98,9.9
2011-05-09,2.65,3.61,2.98,4.35,5.73,6.97,9.91
2011-05-10,2.7,3.65,3.03,4.39,5.73,6.95,9.85
2011-05-11,2.67,3.62,3.0,4.36,5.72,6.95,9.79
2011-05-12,2.69,3.65,3.03,4.39,5.72,6.97,9.84
2011-05-13,2.66,3.63,3.0,4.36,5.71,6.96,9.87
2011-05-16,2.63,3.59,2.98,4.32,5.65,6.92,9.84
2011-05-17,2.61,3.58,2.97,4.3,5.64,6.92,9.91
2011-05-18,2.66,3.63,3.02,4.35,5.68,6.93,9.92
2011-05-19,2.65,3.62,2.99,4.34,5.67,6.94,9.89
2011-05-20,2.64,3.6,2.98,4.32,5.66,6.94,9.89
2011-05-23,2.62,3.59,2.97,4.31,5.68,6.99,9.98
2011-05-24,2.63,3.59,2.97,4.31,5.66,7.02,10.0
2011-05-25,2.63,3.61,2.98,4.33,5.66,7.06,10.05
2011-05-26,2.57,3.55,2.92,4.27,5.65,7.08,10.09
2011-05-27,2.57,3.55,2.92,4.28,5.66,7.08,10.09
2011-05-30,2.56,3.54,2.92,4.28,5.65,7.08,10.09
2011-05-31,2.56,3.56,2.92,4.29,5.82,7.25,10.0
2011-06-01,2.51,3.51,2.88,4.24,5.79,7.24,9.98
2011-06-02,2.56,3.58,2.94,4.3,5.85,7.27,10.03
2011-06-03,2.53,3.56,2.91,4.28,5.88,7.34,10.1
2011-06-06,2.53,3.56,2.91,4.29,5.89,7.35,10.13
2011-06-07,2.52,3.56,2.91,4.29,5.92,7.36,10.17
2011-06-08,2.47,3.53,2.88,4.26,5.94,7.42,10.26
2011-06-09,2.52,3.58,2.93,4.3,5.98,7.47,10.35
2011-06-10,2.49,3.56,2.91,4.28,6.0,7.5,10.38
2011-06-13,2.52,3.58,2.93,4.3,6.04,7.56,10.5
2011-06-14,2.59,3.66,3.0,4.37,6.04,7.53,10.48
2011-06-15,2.49,3.57,2.92,4.28,6.03,7.56,10.55
2011-06-16,2.47,3.55,2.9,4.26,6.1,7.65,10.74
2011-06-17,2.49,3.57,2.92,4.29,6.12,7.66,10.77
2011-06-20,2.49,3.58,2.93,4.3,6.14,7.71,10.84
2011-06-21,2.51,3.59,2.94,4.31,6.13,7.7,10.84
2011-06-22,2.51,3.6,2.95,4.31,6.12,7.66,10.77
2011-06-23,2.44,3.55,2.91,4.26,6.15,7.71,10.86
2011-06-24,2.41,3.53,2.88,4.25,6.15,7.71,10.88
2011-06-27,2.48,3.59,2.95,4.32,6.19,7.73,10.95
2011-06-28,2.58,3.69,3.05,4.4,6.21,7.73,10.94
2011-06-29,2.61,3.7,3.06,4.43,6.17,7.66,10.8
2011-06-30,2.64,3.72,3.09,4.47,6.16,7.7,10.66
2011-07-01,2.67,3.74,3.1,4.49,6.13,7.67,10.58
2011-07-04,2.67,3.73,3.1,4.48,6.13,7.67,10.58
2011-07-05,2.6,3.68,3.04,4.43,6.08,7.62,10.54
2011-07-06,2.57,3.65,3.01,4.4,6.07,7.6,10.58
2011-07-07,2.63,3.7,3.07,4.44,6.03,7.53,10.47
2011-07-08,2.51,3.58,2.95,4.33,5.99,7.51,10.48
2011-07-11,2.43,3.53,2.9,4.27,6.03,7.6,10.66
2011-07-12,2.43,3.53,2.91,4.27,6.05,7.63,10.74
2011-07-13,2.42,3.52,2.89,4.26,6.01,7.58,10.66
2011-07-14,2.44,3.55,2.93,4.29,6.0,7.52,10.55
2011-07-15,2.42,3.53,2.92,4.27,5.99,7.5,10.54
2011-07-18,2.43,3.55,2.93,4.27,6.0,7.52,10.59
2011-07-19,2.42,3.54,2.93,4.27,5.99,7.52,10.6
2011-07-20,2.45,3.57,2.95,4.29,5.97,7.48,10.45
2011-07-21,2.51,3.62,2.99,4.34,5.95,7.44,10.37
2011-07-22,2.47,3.58,2.95,4.3,5.91,7.39,10.34
2011-07-25,2.5,3.6,2.97,4.32,5.91,7.39,10.35
2011-07-26,2.46,3.56,2.93,4.27,5.87,7.37,10.37
2011-07-27,2.49,3.58,2.96,4.3,5.87,7.38,10.43
2011-07-28,2.51,3.55,2.93,4.26,5.87,7.39,10.48
2011-07-29,2.4,3.44,2.82,4.15,5.85,7.43,10.51
2011-07-31,2.44,3.46,2.85,4.17,5.91,7.53,10.58
2011-08-01,2.41,3.43,2.82,4.13,5.89,7.53,10.64
2011-08-02,2.33,3.35,2.75,4.05,5.93,7.62,10.84
2011-08-03,2.33,3.35,2.77,4.05,5.96,7.69,11.02
2011-08-04,2.25,3.29,2.72,3.99,6.07,7.88,11.4
2011-08-05,2.33,3.38,2.82,4.09,6.22,8.07,11.69
2011-08-08,2.29,3.4,2.86,4.1,6.56,8.54,12.47
2011-08-09,2.18,3.34,2.78,4.04,6.75,8.76,12.72
2011-08-10,2.15,3.37,2.8,4.06,6.82,8.84,12.87
2011-08-11,2.24,3.55,2.98,4.24,6.98,9.0,13.14
2011-08-12,2.2,3.49,2.91,4.17,6.85,8.87,12.9
2011-08-15,2.24,3.54,2.94,4.19,6.73,8.69,12.58
2011-08-16,2.19,3.49,2.89,4.14,6.69,8.63,12.55
2011-08-17,2.16,3.46,2.87,4.11,6.64,8.57,12.47
2011-08-18,2.14,3.46,2.88,4.11,6.72,8.68,12.69
2011-08-19,2.14,3.48,2.92,4.13,6.76,8.76,12.86
2011-08-22,2.15,3.5,2.93,4.15,6.81,8.78,12.94
2011-08-23,2.18,3.6,3.0,4.23,6.96,8.92,13.21
2011-08-24,2.25,3.72,3.09,4.35,7.02,8.98,13.36
2011-08-25,2.22,3.64,3.02,4.32,6.91,8.95,13.35
2011-08-26,2.19,3.63,2.99,4.31,6.92,8.99,13.4
2011-08-29,2.23,3.67,3.03,4.37,6.88,8.94,13.3
2011-08-30,2.18,3.59,2.96,4.29,6.81,8.88,13.24
2011-08-31,2.26,3.56,2.97,4.32,6.85,8.71,13.14
2011-09-01,2.22,3.5,2.91,4.26,6.78,8.61,13.04
2011-09-02,2.16,3.45,2.89,4.17,6.76,8.64,13.1
2011-09-05,2.16,3.45,2.89,4.17,6.76,8.64,13.11
2011-09-06,2.16,3.47,2.93,4.2,6.91,8.83,13.51
2011-09-07,2.19,3.5,2.94,4.24,6.85,8.74,13.34
2011-09-08,2.16,3.48,2.91,4.21,6.81,8.7,13.35
2011-09-09,2.12,3.46,2.9,4.19,6.83,8.75,13.43
2011-09-12,2.16,3.52,2.99,4.25,6.96,8.9,13.74
2011-09-13,2.21,3.57,3.02,4.31,6.99,8.89,13.82
2011-09-14,2.21,3.57,3.01,4.32,6.93,8.82,13.77
2011-09-15,2.25,3.61,3.03,4.37,6.92,8.79,13.76
2011-09-16,2.24,3.59,3.01,4.36,6.87,8.77,13.7
2011-09-19,2.15,3.52,2.97,4.29,6.92,8.82,13.79
2011-09-20,2.17,3.53,2.97,4.3,6.89,8.81,13.79
2011-09-21,2.17,3.53,3.0,4.28,6.89,8.82,13.84
2011-09-22,2.12,3.55,3.0,4.32,7.1,9.06,14.22
2011-09-23,2.18,3.67,3.08,4.44,7.23,9.19,14.39
2011-09-26,2.23,3.74,3.12,4.52,7.29,9.23,14.47
2011-09-27,2.3,3.79,3.13,4.59,7.27,9.23,14.49
2011-09-28,2.28,3.8,3.13,4.58,7.35,9.32,14.69
2011-09-29,2.25,3.77,3.11,4.56,7.42,9.44,14.93
2011-09-30,2.22,3.77,3.11,4.6,7.63,9.68,15.38
2011-10-03,2.14,3.74,3.08,4.54,7.81,9.91,15.72
2011-10-04,2.16,3.85,3.15,4.64,8.14,10.27,16.37
2011-10-05,2.24,3.93,3.22,4.72,8.09,10.26,16.32
2011-10-06,2.29,3.96,3.23,4.74,7.91,10.06,15.95
2011-10-07,2.34,3.96,3.25,4.77,7.84,9.95,15.73
2011-10-10,2.34,3.96,3.24,4.77,7.84,9.95,15.74
2011-10-11,2.4,3.97,3.26,4.79,7.71,9.79,15.51
2011-10-12,2.42,3.96,3.24,4.77,7.52,9.55,15.1
2011-10-13,2.37,3.89,3.2,4.7,7.44,9.48,15.03
2011-10-14,2.39,3.9,3.2,4.68,7.34,9.34,14.75
2011-10-17,2.33,3.84,3.15,4.62,7.28,9.29,14.68
2011-10-18,2.32,3.82,3.14,4.6,7.26,9.25,14.72
2011-10-19,2.31,3.77,3.1,4.55,7.13,9.08,14.4
2011-10-20,2.32,3.77,3.1,4.56,7.09,9.01,14.34
2011-10-21,2.3,3.74,3.07,4.54,6.98,8.83,14.06
2011-10-24,2.3,3.73,3.06,4.53,6.87,8.7,13.9
2011-10-25,2.23,3.61,2.97,4.43,6.78,8.61,13.69
2011-10-26,2.28,3.66,3.02,4.48,6.78,8.56,13.64
2011-10-27,2.34,3.67,3.02,4.5,6.6,8.34,13.08
2011-10-28,2.28,3.57,2.94,4.41,6.55,8.27,13.01
2011-10-31,2.21,3.55,2.86,4.38,6.56,8.36,13.35
2011-11-01,2.11,3.51,2.82,4.33,6.73,8.6,13.82
2011-11-02,2.13,3.49,2.8,4.32,6.67,8.52,13.7
